suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
1,97844964,900,1,7232488
5,97847187,100,1,7232584
5,97844128,1000,1,7232446
5,97847504,10000,1,7232634
8,98242739,1000,9,7293156
5,98242739,1000,1,7293155
5,97845518,2500,1,7232494
5,97847596,8000,1,7232662
5,97847372,800,1,7232611
1,97846787,4000,1,7231561
4,97846787,500,1,7231562
5,98242924,2000,1,7293747
5,97847574,1200,1,7231578
4,97845170,1000,1,7232522
5,97845170,1000,1,7232520
2,97845170,1000,1,7232521
5,97844006,6500,1,7231435
5,98242827,89100,1,7293170
5,97847313,1000,1,7232601
5,97847814,5000,1,7232700
5,97845172,800,1,7231502
5,97846835,1000,1,7232637
5,97847679,100,1,7232681
5,98242908,1000,1,7293185
8,99321147,5000,9,7442496
5,97847182,1000,1,7232582
8,97847182,2000,9,7232581
13,97845467,1000,9,7232489
5,97847857,1900,1,7232708
5,97846746,3000,1,7231556
5,97845336,1000,1,7232474
1,97845336,500,1,7232473
4,97846823,300,1,7231566
5,97847347,5500,1,7232605
5,97846883,2000,1,7232657
5,97843816,7000,1,7232392
5,97845585,8000,1,7232506
5,98242892,1000,1,7293182
5,98241990,10,1,7293730
5,98242114,6100,1,7293736
5,98650114,2500,1,7353271
5,98650454,1000,1,7353255
16,98650454,3000,9,7352905
12,98650454,1000,1,7353256
8,98650095,2000,9,7353267
5,98649989,3000,1,7353253
8,98649989,15000,9,7353254
5,98242124,1000,1,7293737
5,98242600,5500,1,7293139
5,100607663,6000,1,7615566
5,100608241,700,1,7616438
5,105130646,1000,1,8251131
5,98247216,3000,1,7294024
5,98651390,1000,1,7353310
5,98246914,100,1,7294415
5,98246625,1000,1,7293997
5,98243765,1400,1,7293830
5,98245210,1000,1,7294301
5,98244071,1000,1,7293861
1,98247459,1000,1,7294056
12,98243052,100,1,7294204
5,98242960,1000,1,7293192
12,98242960,1000,1,7293193
16,98244575,20000,9,7294265
5,98244575,1700,1,7294264
5,98245642,4000,1,7293923
5,98246138,8200,1,7294015
5,98245269,300,1,7293882
5,98246095,1000,1,7294005
8,98246786,7000,9,7294400
5,98245402,26000,1,7293891
5,98245654,10500,1,7293926
1,98245654,3300,1,7293925
5,98246459,1000,1,7294349
1,98244192,100,1,7294230
1,98244736,100,1,7294286
5,98244736,1000,1,7294287
5,98243947,1000,1,7293852
5,98245367,1000,1,7293888
5,98243407,5500,1,7293785
8,98244817,1000,9,7293862
5,98243472,42000,1,7293791
5,98245531,1500,1,7293900
13,98243336,10000,9,7293772
5,98243336,14000,1,7293771
5,98243449,4000,1,7293788
5,98246022,2000,1,7293998
1,98246137,600,1,7294014
1,98245875,4600,1,7294357
5,98243894,100,1,7293848
5,98651610,4700,1,7353337
5,98651115,2000,1,7352964
5,98651024,2000,1,7352953
5,98650171,8200,1,7353283
8,98651668,1000,9,7353348
5,98651668,200,1,7353347
5,98650627,28300,1,7352913
5,98651706,500,1,7352969
5,98243770,12500,1,7293831
5,98246079,1000,1,7294003
5,98245806,100,1,7293952
1,98651669,200,1,7353350
5,98651669,1000,1,7353349
5,98651643,1000,1,7353344
5,98650170,9200,1,7353282
2,98650621,300,1,7353281
5,98651006,15200,1,7352952
5,98247476,2000,1,7294057
2,98246147,1500,1,7294016
4,98244054,10,1,7293860
5,98243734,1000,1,7293826
5,98244101,1500,4,7294295
5,98651473,265000,1,7353320
5,104687056,2000,1,8185061
5,104687668,33000,1,8185063
12,105652860,250,1,8330409
8,105652860,1000,9,8330408
5,98652177,3000,1,7353005
5,98652067,1000,1,7353387
5,98654416,58000,1,7353064
5,98655279,1000,1,7353082
5,98653633,1000,1,7353465
5,98653295,200,1,7353423
4,98653573,100,1,7353455
2,98653573,100,1,7353454
5,98654279,26500,1,7353488
4,99116144,200,1,7414416
4,98653191,100,1,7353408
5,98653469,1000,1,7353447
1,98654506,900,1,7353519
5,98654506,100,1,7353520
4,99115743,100,1,7414368
4,99116131,3500,1,7414415
8,98652682,4000,9,7353006
12,98652762,1300,1,7353010
4,99115999,200,1,7414401
5,99117541,6220,1,7414451
5,99117489,80,1,7414442
5,98655312,8000,1,7353527
5,98653370,1500,1,7353438
5,98653825,700,1,7353480
12,98652116,300,1,7353396
5,98651728,97200,1,7353353
14,98654020,4000,9,7353510
5,98654020,1000,1,7353509
4,99115790,300,1,7413898
2,99115918,1000,1,7414394
4,99322017,10,1,7442057
15,98651999,2000,9,7352996
5,98651873,1000,1,7353368
5,98653261,2000,1,7353414
5,98654432,800,1,7353066
4,98653023,100,1,7353034
12,98652312,1000,1,7352981
5,98653061,4200,1,7353036
15,98653905,5000,9,7353491
8,98652256,6000,9,7352979
5,98652540,10,1,7352998
5,98653944,25500,1,7353503
5,98651957,7000,1,7353372
5,98653284,4200,1,7353009
4,98653104,200,1,7353466
5,98654108,23000,1,7353072
5,98651834,1000,1,7353364
5,98653571,1000,1,7353453
5,98652130,500,1,7353399
2,98654053,300,1,7353513
5,98654053,9700,1,7353514
5,98653785,1000,1,7353476
8,99322158,11000,9,7442066
5,98653655,1500,1,7353468
5,99117525,99300,1,7414445
5,98653415,5000,1,7353443
5,99117676,1000,1,7414469
1,99117676,1000,1,7414471
5,99115757,14000,1,7414369
2,99117470,1000,1,7414441
5,98653058,12500,1,7353457
5,98652030,1000,1,7353379
4,105722803,100,1,8341536
4,105722800,300,1,8341534
8,105722800,10,1,8341535
5,99121371,1000,1,7414633
5,99123233,2000,1,7414714
4,99121845,10,1,7414139
4,99122617,2000,1,7414759
5,99122617,500,1,7415205
12,99121327,3000,9,7414108
5,99121327,8000,1,7414628
11,99121327,2000,1,7414107
5,99122390,9600,1,7414729
5,99122374,5500,1,7414726
5,99119690,1000,1,7414553
8,99119690,2000,9,7414554
13,99119460,1000,9,7414540
2,99119460,20800,1,7414539
1,99119460,255300,1,7414538
5,99119923,23100,1,7414082
5,99117982,3000,1,7414493
1,99121215,5000,1,7414617
16,99324602,13000,9,7442640
5,99324379,24600,1,7442606
4,99324576,1000,1,7442631
12,99326793,1000,1,7442773
5,99326614,1000,1,7442747
5,99122744,1000,1,7415217
5,99325799,5600,1,7443233
1,99122134,100,1,7414706
5,99118048,1000,1,7414499
5,99121766,26000,1,7414134
16,99121766,5000,9,7414673
1,99325089,100,1,7442693
4,99325089,100,1,7442694
5,99121377,1000,1,7414634
5,99121668,34500,1,7414666
5,99121529,1000,1,7414652
5,99117739,10,1,7414479
5,99325896,1000,1,7443254
5,99121917,22700,1,7414692
5,105130123,16000,1,8250148
4,99119642,600,1,7414551
4,99119338,2000,1,7414520
5,99120443,500,1,7414601
5,99117995,1000,1,7414496
1,99124082,1000,1,7414802
5,99123578,28000,1,7414756
5,99118936,4200,1,7414050
5,99118592,3000,1,7414012
1,99119247,500,1,7414513
5,99123511,1500,1,7414755
5,99123025,6400,1,7415236
5,99119926,2000,1,7414083
5,99121575,15400,1,7414657
4,99323107,200,1,7442578
5,99324584,1000,1,7442634
5,99324852,33000,1,7442664
5,105653338,15000,1,8330470
1,105652108,1000,1,8330187
5,99328192,28000,1,7442822
16,99328192,27000,9,7442823
5,99329644,13000,1,7442965
5,99332568,2000,1,7443086
1,99330915,10,1,7443024
8,99330915,1000,9,7443025
5,99332472,100,1,7443073
5,99330954,5000,1,7443034
5,99331147,28500,1,7443054
12,99334632,10,1,7444212
5,99329778,58000,1,7443495
13,99329812,1000,9,7443498
5,99329812,3000,1,7443497
5,99335551,1000,1,7443738
1,99329510,400,1,7442955
12,99329510,1200,1,7442956
4,99329510,500,1,7442954
1,99333257,1300,1,7443112
5,99333257,1000,1,7443111
5,99329966,1000,1,7443514
1,99329966,1000,1,7443513
12,99331355,10,1,7443027
5,99331355,10,1,7443026
17,99331355,2000,9,7443028
5,99333805,1000,1,7443691
5,99329989,10000,1,7443518
5,99328046,10,1,7443415
12,99329157,700,1,7442948
2,99329541,10,1,7442958
15,99330544,4500,9,7442983
5,99330544,3000,1,7442984
5,99330593,1000,1,7442992
5,99332829,1200,1,7443124
5,99329240,10,1,7443452
5,99334607,5400,1,7444209
1,99326099,200,1,7443275
5,100611220,1000,1,7615781
5,104687969,65400,1,8185222
4,105672221,100,1,8333437
16,105671392,200,1,8333446
5,105652067,3700,1,8330182
5,105653353,3100,1,8330472
5,100612156,10,1,7615870
5,100611659,1000,1,7616699
5,100611121,1000,1,7615799
5,100611616,1000,1,7615822
5,100612491,13200,1,7616712
5,100612096,10,1,7615863
8,100611596,19000,9,7615819
5,100612099,3700,1,7615864
5,100611672,1000,1,7615826
5,100612485,22000,1,7615841
5,100611819,4000,1,7615843
1,100613219,2400,1,7615875
5,100611680,1800,1,7615827
5,100612776,5000,1,7616747
12,100610999,1000,1,7616663
5,102709228,1000,1,7894037
5,102709762,500,1,7894159
5,102709298,2619,4,7894052
2,102709298,1000,1,7894277
1,105657624,5800,1,8330765
5,104690160,9500,1,8185137
8,104690178,900,1,8185140
5,104690724,2000,1,8185323
5,104688281,1000,1,8185218
5,105672195,900,1,8333076
2,105672195,4600,1,8333075
2,105657607,10000,1,8330762
5,105734508,3000,1,8344288
4,105657465,7400,1,8331420
5,105672210,7500,1,8333436
4,105657621,800,1,8330764
4,105657461,400,1,8330744
8,102709321,10,1,7894055
5,102714151,1,1,7894883
12,102708612,2600,1,7894312
5,102713116,145100,1,7894868
5,102705563,1000,1,7893617
4,105657028,600,1,8331436
5,102712855,2800,1,7894815
5,102711962,4200,1,7895387
5,102705269,10,1,7893558
5,102705042,500,1,7892970
5,102706863,3000,1,7893154
2,102707172,4000,1,7894226
5,102712512,4600,1,7894745
5,102710583,1800,1,7894531
12,102715698,1000,1,7894983
5,102712888,7000,1,7894822
5,102714716,20000,1,7895001
5,102705564,10000,1,7892890
8,102713762,1,9,7895535
5,102713762,10100,1,7895534
5,102709968,25000,1,7894191
2,102709968,11100,1,7894190
5,102713624,1000,1,7895514
5,102711696,11800,1,7895339
5,102709728,32100,1,7894153
5,102711485,5200,1,7895290
12,102715262,2000,1,7895648
5,102715262,6500,1,7895647
5,102715183,2300,1,7895633
5,102713911,2500,1,7895574
5,102705554,1000,1,7893614
5,102705710,4000,1,7893661
4,102715263,2000,1,7895649
5,105660502,1500,1,8331666
1,105660502,2100,1,8331665
5,105653730,2000,1,8330525
1,105657627,10,1,8330766
5,105653245,1000,1,8330461
5,105653647,1000,1,8330514
5,105653811,3300,1,8330529
12,105657024,1200,1,8331435
1,105653475,600,1,8331213
5,105653475,14300,1,8330488
8,105657686,4100,1,8330777
5,105658101,1,1,8331471
12,105657048,2200,1,8331439
12,105659630,1000,1,8330917
12,105659829,1000,9,8330948
5,105659829,1000,1,8331565
5,105657659,10500,1,8330771
2,105657799,1000,1,8330786
4,105658249,1000,1,8331463
5,105657957,2000,1,8330810
5,105657740,11400,1,8330781
1,105657740,1900,1,8330780
8,105659458,4000,1,8330902
5,105659739,1000,1,8330934
16,105658908,1000,1,8331563
5,105658545,2000,1,8331506
5,105659813,6000,1,8330945
5,105658831,500,1,8331545
12,105656675,20,1,8331376
5,105656675,70,1,8330697
2,105656675,10,1,8330696
5,105659937,4000,1,8330955
2,105653854,14600,1,8330534
5,105653854,36600,1,8330535
5,105658150,11300,1,8330841
12,105657050,2700,1,8331440
1,105657710,4700,1,8331448
4,105657710,1400,1,8331449
5,105659298,1,1,8330865
5,105657201,1000,1,8331386
5,105658898,1000,1,8331558
5,105657199,1000,1,8330705
5,105657339,500,1,8330728
2,105658029,1000,1,8330825
12,105658702,1000,1,8331533
1,105658949,10500,1,8331568
5,105658949,2600,1,8331569
4,105653826,200,1,8331243
4,105657656,800,1,8330770
5,105659390,3200,1,8331507
5,105659806,500,1,8331555
12,105659806,1400,1,8330943
5,105657158,700,1,8331455
5,105658052,25000,1,8330827
5,105659386,2000,1,8330882
4,105661670,600,1,8331085
5,105656983,21000,1,8331429
5,105653887,13800,1,8330539
8,105731535,4000,9,8343424
5,105661712,67900,1,8331092
8,105660580,1000,1,8331679
5,105659123,1000,1,8331594
5,105660772,1000,1,8331709
5,105660816,1000,1,8331715
5,105663217,1000,1,8331167
5,105661985,1500,1,8331132
5,105659153,1000,1,8331601
5,105663253,2000,1,8331176
12,105663253,1000,1,8331177
5,105660164,7000,1,8330998
2,105661217,1000,1,8331014
5,105659996,2500,1,8330971
4,105659996,8400,1,8330969
4,105654672,600,1,8331247
5,105661998,15000,1,8331136
4,105660425,1200,1,8331641
5,105660949,10000,1,8331121
4,105661103,300,1,8331738
5,105661511,1000,9,8331059
5,105662104,300,1,8331151
1,105663309,200,1,8331187
5,105659101,2200,1,8330983
4,105653969,500,1,8331252
12,105660288,200,1,8331017
17,105660406,1000,11,8331634
17,105660216,,,8331009
5,105661164,4000,1,8331159
5,105660484,7900,1,8331042
5,105662251,1000,1,8331755
5,105655279,2500,1,8330577
4,105660048,500,1,8330980
5,105661668,1000,1,8331704
17,105660812,23000,9,8331713
12,105661861,1000,1,8331115
5,105659049,1000,1,8331583
5,105660448,30000,1,8331647
5,105659992,1000,1,8330968
4,105660487,600,1,8331660
4,105728018,500,1,8342127
1,96617314,20,1,7048956
1,96616354,30,1,7048957
1,96616365,20,1,7049709
1,97839317,400,1,7230169
12,97839287,4500,1,7230165
5,97839121,4500,1,7231021
1,97091054,40,1,7120730
1,97839305,50,1,7230167
1,97839306,6000,1,7230168
1,97839152,60,1,7231023
5,98648963,150000,1,7352862
5,98236813,2900,1,7293348
5,99317586,5600,1,7442308
5,98649530,500,1,7353218
12,98649530,280,1,7352865
12,99113830,480,1,7414273
12,99318680,1690,1,7441786
5,99317795,24000,1,7442336
5,100606538,8000,1,7615448
5,99831927,6430,1,7511211
12,99831927,3000,9,7511210
12,99832662,27770,1,7511018
16,100605864,6000,9,7615447
12,100605864,1300,1,7615446
12,100605954,1900,1,7615464
5,101801468,800,1,7775981
13,101801468,1590,1,7776548
5,101801383,20000,1,7775969
5,105708069,32500,1,8339625
5,105708029,5000,1,8339617
2,96616489,3900,1,7049718
5,96617387,48,1,7048966
5,96617435,1400,1,7049719
5,96617392,1230,1,7048967
5,96616454,1730,1,7049714
5,96616479,820,4,7049715
5,96617433,22000,1,7048969
5,96616482,1200,1,7049717
12,97091185,11000,9,7120734
5,97091185,1000,1,7120733
5,97091111,2100,1,7120735
5,97091084,1000,1,7121453
5,97091193,16050,1,7120736
5,105708849,5300,1,8339608
8,97840302,6000,9,7231037
5,97840302,2330,1,7231036
5,97840278,600,1,7231032
5,97839433,1000,1,7231031
5,97840284,3000,1,7231033
5,97840342,7000,1,7231042
5,97840292,2100,1,7231034
5,97840343,1600,1,7231043
5,97840356,1200,1,7231045
5,97840385,5600,1,7231047
1,98237024,5,1,7293365
5,98237281,5400,1,7292801
5,98236970,2500,1,7293360
5,98236972,2900,1,7293361
5,98236980,1400,1,7293362
5,98237038,2500,1,7293366
5,98650215,1100,1,7352883
5,98649661,1000,1,7353230
5,98649720,400,1,7353240
5,98649683,1100,4,7353233
5,98649793,900,1,7353244
5,98649718,700,1,7352880
1,98649792,720,1,7352886
5,99115228,100,1,7414310
5,99114135,5400,1,7414300
5,99115352,7500,1,7414329
5,99115224,300,1,7414309
5,99114146,1600,1,7413840
5,99114144,14800,3,7414302
15,99115136,13000,9,7413863
5,99115388,700,1,7414332
5,99114964,3300,1,7413842
5,99115411,1000,1,7414334
5,105707985,1000,1,8339607
5,99318602,4300,1,7441778
5,99317418,24400,1,7442283
15,99317418,90000,9,7442284
5,99317593,900,1,7442311
12,99317591,1700,1,7442310
5,99317591,500,1,7441776
5,99317589,300,1,7442309
5,99317596,2000,1,7442312
5,99832654,9200,1,7511017
5,99832647,920,1,7511208
5,99831887,17860,1,7511014
5,99831925,4040,1,7511209
5,99831886,5300,1,7511205
5,99832679,1600,1,7511019
15,99831885,33000,9,7511204
5,102707331,850,1,7893810
5,100606101,3300,1,7615488
5,100606110,2300,1,7616371
5,100606098,11300,1,7615486
5,100606052,3600,1,7615480
5,100606666,14560,1,7615479
5,101802185,390,1,7776576
5,105707986,1200,1,8340432
5,101802209,5291,3,7776583
5,101802226,500,1,7776584
5,101801932,2690,1,7776046
5,101801890,10200,1,7776038
12,101802251,2600,1,7776035
15,101802251,6000,9,7776036
5,101802251,1600,1,7776034
5,101801824,10000,1,7776025
1,101802181,1000,1,7776574
16,102706804,10500,1,7893146
2,102706814,100,1,7893148
5,102706814,1100,1,7893149
5,102707569,1000,1,7893867
5,102707717,250,1,7893896
5,102706645,11000,1,7893109
5,102707596,10600,1,7893873
1,97211696,900,1,7138331
5,97211710,1000,3,7138332
5,104686074,10600,1,8184975
5,104686069,500,1,8184973
5,104686522,1,1,8184107
5,104686082,1800,1,8184111
5,97091215,800,1,7120737
5,97091165,500,1,7121465
5,97213270,,,7138435
12,97091159,5700,1,7121463
5,97091144,5900,1,7121458
5,97840341,13100,1,7231041
12,99317656,1,1,7442321
5,100607344,4300,1,7615531
5,101802392,22700,1,7776610
12,96617462,10060,1,7049721
8,96617466,6200,9,7049723
2,97091164,1500,1,7120743
12,97091169,1000,1,7121466
5,97091170,10,1,7121467
5,97840445,2500,1,7231198
5,97840447,30,1,7231054
5,98238292,4000,1,7293391
5,98238323,2000,1,7293393
12,98237516,500,1,7292826
12,98650397,1000,1,7352897
5,98649924,1000,1,7353249
12,99115740,1000,1,7414367
12,99317745,500,1,7442331
12,99317761,100,1,7442332
12,99831870,8050,1,7511199
12,100606999,1500,1,7616406
5,100607367,1000,1,7615536
8,100606987,117000,1,7615538
12,100606992,200,1,7616404
5,101802490,10,1,7776629
5,101803221,1000,1,7776630
5,96617510,20,1,7048976
5,98650039,1,1,7352907
12,98650528,310,1,7353265
5,98650037,100,1,7353261
12,98650038,1500,1,7353262
5,98650539,650,1,7353266
5,98650143,3000,1,7353278
5,98650141,8700,1,7353274
5,98650147,1170,1,7353280
5,98650139,3,1,7353273
5,98650169,15830,1,7352914
5,98650137,8000,1,7353272
5,98650766,8340,1,7352930
5,98650743,440,1,7352927
5,98650718,1000,1,7352923
5,98650697,4000,1,7353292
5,98651222,3900,1,7353289
5,98650673,1600,1,7353288
12,98650745,440,1,7352928
5,98651278,1000,1,7353297
1,98651461,240,1,7353316
5,98651461,2540,1,7353317
5,98651441,1310,1,7353314
5,98651377,53370,1,7353306
5,98650802,100,1,7352934
5,98651388,2910,1,7353307
5,98650897,22130,1,7352941
5,99115842,17400,1,7414381
5,99115835,2630,1,7414377
5,99115833,10,1,7414376
1,99115883,390,1,7414391
5,99116536,10,1,7414393
5,99317946,10,1,7442360
12,99319006,24000,5,7441814
5,99319006,200,1,7441813
5,99318938,10,1,7442357
5,99317981,1900,1,7442365
1,99831959,100,1,7511212
5,99831959,290,1,7511213
5,101803522,700,1,7776144
5,101803465,1400,1,7776130
5,101802663,16000,1,7776659
5,102706676,4650,1,7893115
12,97092772,790,1,7121528
5,97092763,960,1,7121527
12,97092724,2600,1,7121520
5,97092741,3000,1,7121524
5,97840473,450,1,7231057
12,97840512,1000,1,7231060
5,98237558,3730,1,7293403
5,98238514,1000,1,7293410
5,98650606,10,1,7353275
12,98650606,10,1,7353277
8,98650606,10,1,7353276
5,98650556,10,1,7353270
12,99115993,300,1,7414400
5,99116093,500,1,7413929
5,99116503,1000,1,7414390
12,99116583,200,1,7413919
5,99116583,100,1,7413918
12,99116705,120,1,7413930
5,99832717,1000,1,7511217
5,99832044,6000,1,7511025
12,99832044,2000,1,7511222
5,99832085,1000,1,7511229
3,99832085,1000,1,7511033
16,99832085,15000,5,7511231
12,99832764,500,1,7511228
5,99832784,2000,1,7511039
5,99832083,6500,1,7511230
5,99832124,1000,1,7511040
12,100607543,200,1,7615556
5,100607130,54,1,7615554
5,100607553,1130,1,7615557
5,100607554,1000,1,7615558
5,100607116,50,1,7615551
2,100608188,10,1,7615559
15,100608188,2000,9,7616432
12,100608188,10,1,7616430
5,100607487,5580,1,7616421
5,101803732,540,1,7776179
12,101802823,1500,1,7776687
5,101803736,1690,1,7776180
5,102706982,24500,1,7893185
5,102707908,1500,1,7893936
5,102707963,10,1,7893944
5,96617611,2000,1,7048985
5,96616715,4000,1,7048987
5,96617608,2000,1,7048984
5,96616709,3000,1,7049738
5,96616708,400,1,7048986
15,96616708,3000,9,7049737
5,97840576,4400,1,7231066
5,97091405,6000,1,7120758
5,97092368,6000,1,7121476
5,97840646,3000,1,7231076
5,97840626,5000,1,7231210
15,97840656,2000,9,7231078
6,97840656,4000,9,7231077
1,97840624,1,1,7231073
5,97840624,1,1,7231208
5,97840621,100,1,7231072
5,97840588,14000,1,7231067
5,97840723,1000,1,7231085
5,97840666,500,1,7231080
5,97839757,3000,1,7231213
5,97839801,1000,1,7231219
5,97839769,1000,1,7231215
8,97840724,10000,9,7231086
5,98237719,7000,1,7292845
5,98237770,4400,1,7292858
5,98237799,14000,1,7292863
15,98237799,3500,9,7292864
12,98238808,1000,1,7293454
5,98237775,3000,1,7292859
5,98238719,8000,1,7292847
5,98237767,300,1,7292856
15,98238633,4000,9,7293420
5,98237752,1000,1,7292854
2,98238661,500,1,7293426
15,98238661,5500,9,7293428
12,98238661,400,1,7293427
5,98238638,500,1,7293423
12,98238773,20,1,7293449
15,98238630,4000,9,7293419
5,98238764,5500,1,7292855
5,98238640,2000,1,7293424
12,98238636,400,1,7293422
5,98238728,2000,1,7293434
5,98651225,30,1,7352921
5,98650166,20,1,7352912
5,98650173,7000,1,7352917
12,98650173,1500,1,7352918
5,98650632,1000,1,7352916
5,98650631,3000,1,7352915
12,98651185,1200,1,7353285
8,98650711,686000,9,7352922
5,98650178,50,1,7353284
5,98650668,1000,1,7353287
8,98651246,400,1,7353293
5,99116677,30,1,7413925
12,99116120,50,1,7413934
5,99116077,600,1,7414406
12,99116744,200,1,7414414
5,99116744,500,1,7414413
5,99317943,2000,1,7442358
2,99317943,150,1,7441805
12,99317955,1000,1,7442362
5,99317862,11500,1,7442341
15,99317974,4000,9,7442364
