agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
17346,PA39BCI0X,PA39BCI00,"State Police, Bureau of Criminal Investigation: Lehigh County","State Police, Bureau of Criminal Investigation: Lehigh County",4,State Police,,,,,42,PA,2295,Lehigh,42077,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2005,,2016,2013,,0,9E,MSA State Police,L,Y,N,12,0,10,,,,2007,5,0,,,
16620,PA036BF00,PA036BF00,Bureau of Forestry: Lancaster County,Bureau of Forestry: Lancaster County,6,Other State Agency,,,,,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1994,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2007,1,0,17101,40.041992,-76.250198
16367,PA0231100,PA0231100,Eddystone Police Department,Eddystone,1,City,,,8938,Crum Lynne,42,PA,2279,Delaware,42045,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2409,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,9,1,19022,39.91667,-75.398786
16705,PA0401400,PA0401400,Wyoming Police Department,Wyoming,1,City,,,9590,Wyoming,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,3023,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,4,0,18644,41.172787,-75.976035
16780,PA0430100,PA0430100,Southwest Mercer County Regional Police Department,Southwest Mercer County Regional,1,City,,,9022,Farrell,42,PA,2299,Mercer,42085,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,6254,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,9,,,,2015,18,1,16121,41.300014,-80.252786
16655,PA0381200,PA0381200,North Cornwall Township Police Department,North Cornwall Township,1,City,,,9162,Lebanon,42,PA,2294,Lebanon,42075,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,7795,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,9,0,17042,40.367344,-76.458009
15841,PA0041400,PA0041400,Hopewell Township Police Department,Hopewell Township,1,City,,,8771,Aliquippa,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,12511,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,14,1,15001,40.68414,-80.350721
17150,PA0631000,PA0631000,Bentleyville Police Department,Bentleyville,1,City,,,8815,Bentleyville,42,PA,2319,Washington,42125,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2014,2006,2519,6,"Cities from 2,500 thru 9,999",L,Y,N,1,0,0,17191,PA063SP00,State Police: Washington County,2004,2,0,15314,40.200005,-80.252132
25287,PA0581900,PA0581900,Great Bend Police Department,Great Bend,1,City,,,12072,Great Bend,42,PA,2314,Susquehanna,42115,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2013,,2016,2013,,692,7,"Cities under 2,500",L,N,N,12,0,4,,,,,,,     ,41.819665,-75.800969
15672,PA0020100,PA0020100,Baldwin Borough Police Department,Baldwin Borough,1,City,,,9358,Pittsburgh,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,19732,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,24,1,15227,40.46892,-79.98092
16929,PA048BF00,PA048BF00,Bureau of Forestry: Northampton County,Bureau of Forestry: Northampton County,6,Other State Agency,,,,,42,PA,2304,Northampton,42095,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1995,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2007,1,0,17105,40.752791,-75.307447
17256,PA0660200,PA0660200,Meshoppen Police Department,Meshoppen,1,City,,,9221,Meshoppen,42,PA,2322,Wyoming,42131,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2008,,2016,2013,,1475,7,"Cities under 2,500",L,Y,N,12,0,9,,,,2016,2,0,18630,41.525219,-76.008709
17218,PA0651700,PA0651700,Ligonier Township Police Department,Ligonier Township,1,City,,,9174,Ligonier,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,6541,6,"Cities from 2,500 thru 9,999",L,Y,N,10,0,8,,,,2016,5,0,15658,40.311068,-79.466688
16633,PA0371300,PA0371300,South New Castle  Police Department,South New Castle ,1,City,,,9288,New Castle,42,PA,2293,Lawrence,42073,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,,,681,7,"Cities under 2,500",L,N,N,0,0,2,,,,,,,16101,40.992735,-80.334446
25373,PA0071900,PA0071900,State Park Rangers: Canoe Creek,State Park Rangers: Canoe Creek,6,Other State Agency,,,,,42,PA,2263,Blair,42013,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2014,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,10,0,2,,,,2016,1,0,     ,40.497922,-78.310636
17189,PA063BF00,PA063BF00,Bureau of Forestry: Washington County,Bureau of Forestry: Washington County,6,Other State Agency,,,,,42,PA,2319,Washington,42125,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2011,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,6,,,,,,,17101,40.200005,-80.252132
17372,PA65BCI0X,PA65BCI00,"State Police, Bureau of Criminal Investigation: Westmoreland County","State Police, Bureau of Criminal Investigation: Westmoreland County",4,State Police,,,,,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2004,,2016,2013,,0,9E,MSA State Police,L,Y,N,12,0,10,,,,,,,,,
16129,PA0131600,PA0131600,Weissport Police Department,Weissport,1,City,,,9166,Lehighton,42,PA,2269,Carbon,42025,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2005,,2016,,,395,7,"Cities under 2,500",L,Y,N,0,0,5,,,,2012,1,0,18235,40.918366,-75.705039
16426,PA0251200,PA0251200,Lake City Police Department,Lake City,1,City,,,9145,Lake City,42,PA,2281,Erie,42049,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,2960,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,3,0,16423,42.117952,-80.096386
17169,PA0633100,PA0633100,Roscoe Police Department,Roscoe,1,City,,,9404,Roscoe,42,PA,2319,Washington,42125,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1979,,2016,2014,,793,7,"Cities under 2,500",L,Y,N,0,0,0,17184,PA0634900,Resa Regional,1980,2,0,15477,40.200005,-80.252132
16462,PA0263800,PA0263800,Uniontown Hospital,Uniontown Hospital,5,Other,,,,,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,2012,0,7,"Cities under 2,500",L,Y,N,0,0,3,16465,PA026SP00,State Police: Fayette County,2011,14,0,15401,39.918725,-79.639946
15925,PA0063900,PA0063900,Shoemakersville Police Department,Shoemakersville,1,City,,,9447,Shoemakersville,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,2006,1365,7,"Cities under 2,500",L,Y,N,0,0,0,15943,PA006SP00,State Police: Berks County,1981,1,0,19555,40.413957,-75.92686
16921,PA0482800,PA0482800,Walnutport Police Department,Walnutport,1,City,,,9537,Walnutport,42,PA,2304,Northampton,42095,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1979,,2016,2013,,2062,7,"Cities under 2,500",L,Y,N,5,0,9,,,,2016,3,0,18088,40.752791,-75.307447
15678,PA0020700,PA0020700,Coraopolis Police Department,Coraopolis,1,City,,,8926,Coraopolis,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,5611,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,9,4,15108,40.46892,-79.98092
16967,PA0520100,PA0520100,Matamoras Police Department,Matamoras,1,City,,,9206,Matamoras,42,PA,2308,Pike,42103,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2014,2008,2382,7,"Cities under 2,500",L,Y,N,0,0,0,16970,PA0520400,Eastern Pike Regional,2007,2,0,18336,41.325949,-75.031514
16523,PA0331100,PA0331100,Snyder Township  Police Department,Snyder Township ,1,City,,,8848,Brockway,42,PA,2289,Jefferson,42065,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,2012,2516,6,"Cities from 2,500 thru 9,999",L,N,N,0,0,0,16527,PA033SP00,State Police: Jefferson County,1992,1,0,15824,41.130287,-78.999044
17107,PA059SP00,PA059SP00,State Police: Tioga County,State Police: Tioga County,4,State Police,,,,,42,PA,2315,Tioga,42117,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,26873,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,0,10,,,,2016,1,0,16933,41.766859,-77.257288
15683,PA0020C00,PA0020C00,East Deer Township Police Department,East Deer Township,1,City,,,8933,Creighton,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,1485,7,"Cities under 2,500",L,Y,N,10,0,9,,,,2016,1,0,15030,40.46892,-79.98092
16415,PA0250100,PA0250100,Corry Police Department,Corry,1,City,,,8928,Corry,42,PA,2281,Erie,42049,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,6421,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,11,1,16407,42.117952,-80.096386
16482,PA0290100,PA0290100,McConnellsburg Police Department,McConnellsburg,1,City,,,9209,McConnellsburg,42,PA,2285,Fulton,42057,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2014,2009,1042,7,"Cities under 2,500",L,N,N,0,0,0,16485,PA029SP00,State Police: Fulton County,2000,2,0,17233,39.91075,-78.122617
16218,PA0170300,PA0170300,Curwensville Police Department,Curwensville,1,City,,,8940,Curwensville,42,PA,2273,Clearfield,42033,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2473,7,"Cities under 2,500",L,N,N,12,0,10,,,,2016,2,0,16833,41.000249,-78.473749
15847,PA0042000,PA0042000,Conway Police Department,Conway,1,City,,,8922,Conway,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,2150,7,"Cities under 2,500",L,Y,N,12,0,8,,,,2016,4,0,15027,40.68414,-80.350721
17293,PA0673200,PA0673200,York Area Regional Police Department,York Area Regional,1,City,,,9593,York,42,PA,2323,York,42133,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,55020,3,"Cities from 50,000 thru 99,000",L,N,N,12,0,10,,,,2016,44,4,17402,39.921751,-76.728889
25631,PA0407200,PA0407200,Pennsylvania State University: Wilkes-Barre,Pennsylvania State University: Wilkes-Barre,3,University or College,,978,,,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2015,,2016,2014,,0,7,"Cities under 2,500",M,Y,N,12,0,1,,,,2016,1,0,18627,41.172787,-75.976035
16302,PA0210400,PA0210400,Hampden Township Police Department,Hampden Township,1,City,,,9216,Mechanicsburg,42,PA,2277,Cumberland,42041,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,2016,29250,4,"Cities from 25,000 thru 49,999",L,Y,N,12,12,10,,,,2016,25,1,17050,40.164782,-77.26344
17029,PA0544700,PA0544700,Branch Township Police Department,Branch Township,1,City,,,9181,Llewllyn,42,PA,2310,Schuylkill,42107,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2009,,2016,2013,,1789,7,"Cities under 2,500",L,N,N,11,0,7,,,,2016,2,0,17944,40.703682,-76.217788
15846,PA0041900,PA0041900,Chippewa Township Police Department,Chippewa Township,1,City,,,8802,Beaver Falls,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,8208,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,8,1,15010,40.68414,-80.350721
16069,PA0111400,PA0111400,Portage Police Department,Portage,1,City,,,9371,Portage,42,PA,2267,Cambria,42021,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2513,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,2,0,15946,40.497668,-78.711398
17365,PA58BCI0X,PA58BCI00,"State Police, Bureau of Criminal Investigation: Susquehanna County","State Police, Bureau of Criminal Investigation: Susquehanna County",4,State Police,,,,,42,PA,2314,Susquehanna,42115,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2004,,2016,2013,,0,8E,Non-MSA State Police,L,N,N,12,0,10,,,,2007,7,0,,,
16567,PA035DE00,PA035DE00,Bureau of Narcotics: Lackawanna County,Bureau of Narcotics: Lackawanna County,6,Other State Agency,,,,,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,,,,17120,41.44025,-75.609587
16847,PA0461800,PA0461800,Montgomery Township Police Department,Montgomery Township,1,City,,,9248,Montgomeryville,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,26234,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,36,9,18936,40.209999,-75.370201
16643,PA0380000,PA0380000,Lebanon County Sheriff's Office,Lebanon,2,County,,,,,42,PA,2294,Lebanon,42075,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2014,1984,0,9D,"MSA counties under 10,000",L,Y,N,0,0,0,16668,PA038SP00,State Police: Lebanon County,,,,17042,40.367344,-76.458009
16677,PA0390800,PA0390800,Whitehall Township Police Department,Whitehall Township,1,City,,,9572,Whitehall,42,PA,2295,Lehigh,42077,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,27330,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,45,5,18052,40.614241,-75.590627
15649,PA0003800,PA0003800,Lebanon-Bureau of Narcotics Investigation,Lebanon-Bureau of Narcotics Investigation,6,Other State Agency,,,9074,Harrisburg,42,PA,2294,Lebanon,42075,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1991,2002,2016,2014,,0,9D,"MSA counties under 10,000",L,Y,N,0,0,0,16667,PA038DE00,Bureau of Narcotics: Lebanon County,,,,17120,40.367344,-76.458009
16165,PA0151700,PA0151700,Caln Township Police Department,Caln Township,1,City,,,9505,Thorndale,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,14247,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,20,1,19372,39.973965,-75.749732
17110,PA0600100,PA0600100,Lewisburg Police Department,Lewisburg,1,City,,,9171,Lewisburg,42,PA,2316,Union,42119,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2014,2012,5771,6,"Cities from 2,500 thru 9,999",L,N,N,0,0,5,23187,PA0601100,Buffalo Valley Regional,2011,8,2,17837,40.962179,-77.055475
16948,PA049DE00,PA049DE00,Bureau of Narcotics: Northumberland County,Bureau of Narcotics: Northumberland County,6,Other State Agency,,,,,42,PA,2305,Northumberland,42097,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2006,15,3,17120,40.851524,-76.709877
16160,PA0151200,PA0151200,Tredyffrin Township Police Department,Tredyffrin Township,1,City,,,8821,Berwyn,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,29595,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,42,5,19312,39.973965,-75.749732
17277,PA0671200,PA0671200,Conewago Township Police Department,Conewago Township,1,City,,,9593,York,42,PA,2323,York,42133,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2014,1996,7976,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,17279,PA0671500,Northern York Regional,1983,3,0,17331,39.921751,-76.728889
16732,PA0404500,PA0404500,Jenkins Township Police Department,Jenkins Township,1,City,,,9121,Jenkins,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,4456,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,3,0,18640,41.172787,-75.976035
16466,PA0270000,PA0270000,Forest County Sheriff's Office,Forest,2,County,,,,,42,PA,2283,Forest,42053,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2014,1998,0,8D,"Non-MSA counties under 10,000",L,N,N,0,0,0,16469,PA027SP00,State Police: Tionesta,,,,16353,41.513304,-79.249705
16760,PA0411500,PA0411500,Old Lycoming Township Police Department,Old Lycoming Township,1,City,,,9577,Williamsport,42,PA,2297,Lycoming,42081,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,5098,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,11,1,17701,41.34362,-77.055225
16600,PA0363200,PA0363200,"Warwick Township Police Department, Lancaster County","Warwick Township, Lancaster County",1,City,,,9178,Lititz,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2014,2012,17984,5,"Cities from 10,000 thru 24,999",L,Y,N,0,0,5,23086,PA0365800,Northern Lancaster County Regional,2011,13,1,17543,40.041992,-76.250198
17102,PA0591700,PA0591700,Osceola Township Police Department,Osceola Township,1,City,,,9333,Osceola,42,PA,2315,Tioga,42117,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2008,,2016,2013,,654,7,"Cities under 2,500",L,N,N,11,0,7,,,,,,,16920,41.766859,-77.257288
15977,PA008SP00,PA008SP00,State Police: Bradford County,State Police: Bradford County,4,State Police,,,,,42,PA,2264,Bradford,42015,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,40246,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,0,10,,,,2016,1,0,18848,41.791495,-76.502124
17252,PA065DE00,PA065DE00,Bureau of Narcotics: Westmoreland County,Bureau of Narcotics: Westmoreland County,6,Other State Agency,,,,,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,2007,23,7,17120,40.311068,-79.466688
